"Police officer found with gunshot wound at Yishun police post dies from injuries","Singapore-articles-txt/articles442txt","17 Jun 2019 01:35PM","Singapore Police Force,Singapore"
"NTUC FairPrice to offer Merdeka Generation discount from July","Singapore-articles-txt/articles443txt","17 Jun 2019 12:50PM","NTUC FairPrice,supermarkets,Merdeka Generation,Pioneer Generation,Singapore"
"Singapore's exports down 15.9% in May","Singapore-articles-txt/articles444txt","17 Jun 2019 09:13AM","NODX,trade,Singapore economy,Singapore"
"A day of discount shopping without GST? A rebranded GSS returns to Orchard Road","Singapore-articles-txt/articles445txt","17 Jun 2019 06:00AM","Trending,GSS,Lifestyle"
"Singaporean motorcyclist decapitated in Johor Bahru road accident","Singapore-articles-txt/articles446txt","16 Jun 2019 10:16PM","Malaysia,Johor Bahru,accident,Singapore"
"Motorcyclist dies after accident with bus in Jurong","Singapore-articles-txt/articles447txt","16 Jun 2019 04:28PM","accidents,public transport,Singapore"
"Grit and a whole lot of love: When single fathers rise to the challenge","Singapore-articles-txt/articles448txt","16 Jun 2019 06:15AM","family,Father's Day,CNA Insider,CNA Insider"
"In the age of online maps, who needs street directories anymore?","Singapore-articles-txt/articles449txt","16 Jun 2019 06:01AM","maps,street directory,history,Singapore"
"Commentary: What I learnt after escorting a blind guest from his home to our studios","Singapore-articles-txt/articles450txt","16 Jun 2019 06:01AM","disability,blindness,The Pulse,PWDs,Commentary"
"SPF showcases counter-terrorism capabilities in lead up to NDP 2019","Singapore-articles-txt/articles451txt","02 Aug 2019 01:00PM","NDP2019,National Day,Singapore"
"Creators of Thai horror film Shutter building haunted house at Universal Studios Singapore","Singapore-articles-txt/articles452txt","02 Aug 2019 12:27PM","Halloween,haunted house,Universal Studios Singapore,Lifestyle"
"Taxi driver jailed over crash that killed NUS undergrad Kathy Ong","Singapore-articles-txt/articles453txt","02 Aug 2019 11:37AM","court,crime,Kathy Ong,Singapore"
"SingPost registers S$25.7m net profit in Q1, reversing previous quarter's loss","Singapore-articles-txt/articles454txt","02 Aug 2019 09:42AM","Singapore Post,Business"
"Popular Rangoon Road cafe Non Entree Desserts will be closing in October","Singapore-articles-txt/articles455txt","02 Aug 2019 09:18AM","Singapore,CNA Lifestyle,Lifestyle"
"Singapore banks brace for slowdown after strong Q2 results","Singapore-articles-txt/articles456txt","02 Aug 2019 08:35AM","UOB,OCBC,banking,DBS,Singapore economy,Business"
"Commentary: An intense urge to hurt someone, when anger gets out of hand for some","Singapore-articles-txt/articles457txt","02 Aug 2019 06:17AM","anger,anger management,mental health,stress,Commentary"
"Free trade agreement between Singapore and Britain in the works: Vivian Balakrishnan","Singapore-articles-txt/articles458txt","02 Aug 2019 12:02AM","Vivian Balakrishnan,Singapore"
"Team Singapore to field its biggest away contingent for the SEA Games","Singapore-articles-txt/articles459txt","01 Aug 2019 11:16PM","SEA Games,Team Singapore,Singapore National Olympic Council,Sport"
"Marathon champion Soh Rui Yong's SEA Games nomination rejected","Singapore-articles-txt/articles460txt","01 Aug 2019 10:31PM","Soh Rui Yong,Singapore National Olympic Council,SEA Games,Sport"
"Huawei says ‘clearly underestimated' demand in S$54 phone promotion; offers S$100 voucher","Singapore-articles-txt/articles461txt","30 Jul 2019 06:53PM","Huawei,smartphones,Singapore"
"PIE viaduct collapse: Builder Or Kim Peow Contractors fined for carrying out unapproved building works","Singapore-articles-txt/articles462txt","30 Jul 2019 06:35PM","court,crime,PIE viaduct collapse,Singapore"
"Videos that 'attack another race' cross the line, says Shanmugam on rap video by Preetipls","Singapore-articles-txt/articles463txt","30 Jul 2019 06:35PM","Preetipls,Subhas Nair,K Shanmugam,race,Singapore"
"10 complaints made over Huawei's S$54 phone promotion, says advertising body","Singapore-articles-txt/articles464txt","30 Jul 2019 06:29PM","Huawei,smartphones,Singapore"
"Hougang United Football Club employee jailed for embezzling S$278,200","Singapore-articles-txt/articles465txt","30 Jul 2019 04:19PM","court,crime,football,Singapore"
"Remove IVF age limit, reduce pre-school costs for young families: PAP Women’s Wing","Singapore-articles-txt/articles466txt","30 Jul 2019 04:08PM","PAP Women's Wing,preschool,IVF,Singapore"
"Police investigating Preetipls' video on controversial E-Pay ad for offensive content","Singapore-articles-txt/articles467txt","30 Jul 2019 03:31PM","Preetipls,E-Pay,Singapore"
"Survey finds rise in perception of work-related discrimination among Malays, Indians in Singapore","Singapore-articles-txt/articles468txt","30 Jul 2019 03:01PM","Institute of Policy Studies,race and religion,workplace discrimination,Singapore"
"Explore all your favourite hawker stalls through Google Street View by 2020","Singapore-articles-txt/articles469txt","30 Jul 2019 01:57PM","Singapore,hawker centre,Google,Singapore"
"Body found floating in Singapore River","Singapore-articles-txt/articles470txt","30 Jul 2019 01:42PM","Singapore Civil Defence Force,police,Singapore River,Singapore"
"Shell considers solar panels to power Singapore refinery site","Singapore-articles-txt/articles471txt","06 Aug 2019 01:49PM","Shell,Singapore,Business"
"Geylang murder trial: Rag-and-bone man bought knife to stab victim after scuffle","Singapore-articles-txt/articles472txt","06 Aug 2019 12:54PM","court,crime,murder,trials,Geylang,Singapore"
"Mandopop singer Rainie Yang to perform in Singapore in November","Singapore-articles-txt/articles473txt","06 Aug 2019 12:15PM","Singapore,Rainie Yang,music,Lifestyle"
"Former Zimbabwe leader Mugabe in Singapore hospital since May: President","Singapore-articles-txt/articles474txt","06 Aug 2019 11:46AM","Zimbabwe,Singapore,Robert Mugabe,Singapore"
"HSBC to cut 4,000 jobs, says Singapore 'remains key' to growth","Singapore-articles-txt/articles475txt","06 Aug 2019 10:20AM","HSBC,banking,jobs,Business"
"No plans to lower voting age to 18: Chan Chun Sing","Singapore-articles-txt/articles476txt","06 Aug 2019 08:54AM","Singapore Parliament,Chan Chun Sing,elections,Singapore"
"Commentary: Why fire alarms in every HDB flat should be made mandatory","Singapore-articles-txt/articles477txt","06 Aug 2019 06:32AM","fire safety bill,fire,HDB,parliament,SCDF,Commentary"
"The Singaporean with the global restaurant empire – just not for nudists","Singapore-articles-txt/articles478txt","06 Aug 2019 06:30AM","Dining,Kitchen Stories,Lifestyle"
"Hyflux clarifies deadline to sign deal with Utico is Aug 26","Singapore-articles-txt/articles479txt","05 Aug 2019 11:35PM","Hyflux,Utico,Business"
"'Hong Kong has no future like this': Singaporeans living in Hong Kong share their concerns about escalating protests","Singapore-articles-txt/articles480txt","05 Aug 2019 10:26PM","Hong Kong protest,Hong Kong,Asia"
"Doctor in HIV data leak allegedly gave meth injections to client he met on Grindr","Singapore-articles-txt/articles481txt","10 Jul 2019 05:57PM","court,crime,Ler Teck Siang,drugs,HIV data leak,Singapore"
"Police slam ‘untrue, baseless' allegations that checks at MRT stations target Malays","Singapore-articles-txt/articles482txt","10 Jul 2019 05:06PM","Singapore Police Force,Singapore"
"Programme launched to help promising Singapore firms scale up quickly","Singapore-articles-txt/articles483txt","10 Jul 2019 04:01PM","Singapore economy,Business"
"NDP-themed MRT trains to celebrate Singapore’s 54th birthday","Singapore-articles-txt/articles484txt","10 Jul 2019 01:58PM","Singapore,National Day,NDP2019,NDP,MRT,transportation,Singapore"
"Man arrested, suspected of running hotel room booking scams on Carousell","Singapore-articles-txt/articles485txt","10 Jul 2019 01:04PM","Singapore Police Force,scams,crime,Singapore"
"Man jailed for starting car park fire outside Boon Lay Shopping Centre","Singapore-articles-txt/articles486txt","10 Jul 2019 12:49PM","court,crime,Singapore"
"Jewel Changi Airport launches new Pokemon Explorer game on its mobile app","Singapore-articles-txt/articles487txt","10 Jul 2019 12:10PM","Jewel,Pokemon,Changi Airport,Lifestyle"
"British billionaire James Dyson snaps up Singapore's priciest penthouse","Singapore-articles-txt/articles488txt","10 Jul 2019 11:41AM","real estate,property,James Dyson,Singapore"
"Pinterest opens Singapore office in push to expand Asia-Pacific presence","Singapore-articles-txt/articles489txt","10 Jul 2019 11:36AM","Pinterest,Singapore"
"6 arrested over sale of counterfeit goods at Far East Plaza","Singapore-articles-txt/articles490txt","10 Jul 2019 07:51AM","Singapore Police Force,police,crime,Far East Plaza,Singapore"
"CASE issues warning on 5 beauty businesses that use pressure sales tactics","Singapore-articles-txt/articles491txt","26 Jul 2019 05:48PM","Consumers Association of Singapore,Business"
"Former jockey jailed for having paid sex with 13-year-old boy he met on Grindr","Singapore-articles-txt/articles492txt","26 Jul 2019 05:09PM","court,crime,Singapore"
"Pathlight School to open new campus for 500 primary level students in 2023","Singapore-articles-txt/articles493txt","26 Jul 2019 04:59PM","Pathlight School,special needs,MOE,Singapore"
"Myanmar citizens deported from Singapore over alleged insurgent ties remanded in custody","Singapore-articles-txt/articles494txt","26 Jul 2019 04:52PM","Myanmar,protest,Asia"
"Four special education schools to add basic digital skills to curriculum","Singapore-articles-txt/articles495txt","26 Jul 2019 04:20PM","education,technology,Infocomm Media Development Authority,S Iswaran,Singapore"
"Man who called lift passenger 'smelly' in racist remarks gets jail, fine","Singapore-articles-txt/articles496txt","26 Jul 2019 03:31PM","court,crime,Singapore"
"PSP would welcome Lee Hsien Yang as long as he sticks to party's terms: Tan Cheng Bock","Singapore-articles-txt/articles497txt","26 Jul 2019 02:14PM","Lee Hsien Yang,Tan Cheng Bock,Progress Singapore Party,Singapore"
"Man fined, ordered to compensate foreign workers for overcharging agency fees","Singapore-articles-txt/articles498txt","26 Jul 2019 01:56PM","MOM,labour,Singapore"
"Singapore's manufacturing output fell 6.9 per cent in June","Singapore-articles-txt/articles499txt","26 Jul 2019 01:00PM","manufacturing,economy,Singapore"
"Tan Cheng Bock says new party will be 'unifying alternative' for Singapore","Singapore-articles-txt/articles500txt","26 Jul 2019 12:50PM","Tan Cheng Bock,Progress Singapore Party,Singapore"
"Aircraft lessor BOC Aviation expects delayed delivery of up to 30 jets","Singapore-articles-txt/articles501txt","30 Jul 2019 12:07PM","Boeing,business and finance,Airbus,Business"
"Brothel owner successfully appeals against death sentence for murdering pimp","Singapore-articles-txt/articles502txt","30 Jul 2019 11:44AM","court,crime,murder,death penalty,appeals,Singapore"
"Khazanah, Temasek to sell part of joint Singapore property for about US$1.2 billion","Singapore-articles-txt/articles503txt","30 Jul 2019 11:30AM","Khazanah,Temasek,real estate,DUO,Business"
"Pound hits fresh low against Singdollar amid concerns of no-deal Brexit","Singapore-articles-txt/articles504txt","30 Jul 2019 10:37AM","Pound,SGD,forex,foreign exchange,Brexit,Business"
"Marriage and divorce rates down in 2018","Singapore-articles-txt/articles505txt","30 Jul 2019 10:22AM","marriage,divorce,families,Singapore"
"Japan’s No 1 conveyor belt sushi chain Sushiro opening in Singapore in August","Singapore-articles-txt/articles506txt","30 Jul 2019 09:54AM","Singapore,Sushiro,Lifestyle"
"ASEAN working towards regional payments system","Singapore-articles-txt/articles507txt","30 Jul 2019 06:52AM","ASEAN,digital economy,Asia"
" 'You don’t know our pain': Helping the homeless find their way home","Singapore-articles-txt/articles508txt","30 Jul 2019 06:30AM","homeless,MSF,HDB,Singapore"
"Confusion among users over definition of fire-safe PMDs as LTA reconsiders ban deadline","Singapore-articles-txt/articles509txt","30 Jul 2019 06:26AM","PMD,personal mobility device,fire,LTA,Singapore"
"Commentary: These PSLE changes won’t fix our national obsession with academic achievement","Singapore-articles-txt/articles510txt","30 Jul 2019 06:18AM","PSLE,academic,school,examinations,meritocracy,Ong Ye Kung,Commentary"
"Body of man found near Punggol Point Jetty","Singapore-articles-txt/articles511txt","18 Aug 2019 10:58PM","Punggol,death,Singapore"
"PM Lee outlines ambitious plans on education, retirement age and climate change concerns in NDR 2019 speech","Singapore-articles-txt/articles512txt","18 Aug 2019 09:58PM","NDR2019,Singapore"
"NDR 2019: New attractions, housing and office spaces to be developed in Greater Southern Waterfront","Singapore-articles-txt/articles513txt","18 Aug 2019 09:49PM","NDR2019,Greater Southern Waterfront,development,Sentosa,Singapore"
"NDR 2019: From retirement age to climate change, here are 9 things you need to know","Singapore-articles-txt/articles514txt","18 Aug 2019 09:45PM","NDR2019,Singapore"
"NDR 2019: Climate change one of the 'gravest challenges facing mankind', impact on Singapore to worsen, says PM Lee","Singapore-articles-txt/articles515txt","18 Aug 2019 09:28PM","NDR2019,climate,weather,climate change,Singapore"
"NDR 2019: It could cost S$100 billion or more to protect Singapore against rising sea levels, PM Lee says","Singapore-articles-txt/articles516txt","18 Aug 2019 09:24PM","NDR2019,climate,weather,climate change,Singapore"
"NDR 2019: New retirement, re-employment ages of 65 and 70 by 2030; higher CPF contributions for older workers","Singapore-articles-txt/articles517txt","18 Aug 2019 09:02PM","NDR2019,workers,employment,jobs,retirement,Singapore"
"NDR 2019: Reduced university and polytechnic fees for lower-income students from next academic year","Singapore-articles-txt/articles518txt","18 Aug 2019 08:47PM","NDR2019,education,Singapore"
"NDR 2019: More pre-school subsidies as Singapore set to spend more on early childhood education","Singapore-articles-txt/articles519txt","18 Aug 2019 08:41PM","NDR2019,education,Singapore"
"NDR 2019: Bicentennial Experience to stay open for an extra 3 months in response to many requests","Singapore-articles-txt/articles520txt","18 Aug 2019 08:20PM","NDR2019,Bicentennial Experience,Singapore"
"Trax gets US$100m funding, becomes Singapore's second unicorn","Singapore-articles-txt/articles521txt","23 Jul 2019 10:19AM","Trax,business,finance,Business"
"Preventing PMD fires: Tips on charging your device safely","Singapore-articles-txt/articles522txt","23 Jul 2019 09:17AM","LTA,SCDF,fire,personal mobility device,PMD,Singapore"
"Commentary: Employers have obsessed over productivity. They need to focus on people instead","Singapore-articles-txt/articles523txt","23 Jul 2019 06:26AM","work,employment,employers,presenteeism,work-life,productivity,Commentary"
"Number of babies born in Singapore falls to lowest in 8 years","Singapore-articles-txt/articles524txt","22 Jul 2019 07:56PM","birth rate,population,Immigration and Checkpoints Authority,Singapore"
"Dozens evacuated after PMD sparks fire in Ang Mo Kio flat","Singapore-articles-txt/articles525txt","22 Jul 2019 06:31PM","fire,Singapore Civil Defence Force,personal mobility device,Singapore"
"SCDF ragging death: Trial starts for man accused of asking officer to push NSF Kok Yuen Chin into well","Singapore-articles-txt/articles526txt","22 Jul 2019 05:31PM","court,crime,SCDF,Kok Yuen Chin,Singapore"
"Agencies need better coordination to reach out to those in need, says Indranee Rajah","Singapore-articles-txt/articles527txt","22 Jul 2019 02:52PM","Indranee Rajah,social mobility,Ministry of Education,Singapore"
"Iconic Eu Yan Sang Building up for sale at S$62.5m","Singapore-articles-txt/articles528txt","22 Jul 2019 12:12PM","property,shophouses,conservation,Chinatown,Eu Yang Sang,Singapore"
"Pirates attack South Korean cargo ship in South China Sea","Singapore-articles-txt/articles529txt","22 Jul 2019 11:57AM","pirates,maritime,Singapore"
"Ex-NUS lecturer found guilty of molesting 5 boys at 1999 school camp","Singapore-articles-txt/articles530txt","22 Jul 2019 11:05AM","court,crime,Singapore"
"Former Deliveroo rider who collided into 3-year-old at Nex mall gets probation","Singapore-articles-txt/articles531txt","25 Jul 2019 11:31AM","court,crime,Deliveroo,food delivery,PMDs,Singapore"
"Fewer Singapore tourists heading to Hong Kong after protests spark safety concerns","Singapore-articles-txt/articles532txt","25 Jul 2019 06:19AM","Hong Kong protests,tourism,Singapore"
"Man under investigation for lodging false police report after falling for sex scam","Singapore-articles-txt/articles533txt","24 Jul 2019 11:37PM","scam,police,crime,Singapore"
"Singapore’s religious harmony law to be updated: Shanmugam","Singapore-articles-txt/articles534txt","24 Jul 2019 10:37PM","K Shanmugam,Ministry of Home Affairs,religion,Singapore"
"Rise in measles cases in Singapore: What you need to know about the infectious disease ","Singapore-articles-txt/articles535txt","24 Jul 2019 09:13PM","measles,health,Ministry of Health,Singapore"
"4G leaders must forge 'renewed bond of trust' with voters: DPM Heng","Singapore-articles-txt/articles536txt","24 Jul 2019 08:59PM","Heng Swee Keat,PAP,4G leaders,Singapore"
"PM Lee sends condolences to China after death of former premier Li Peng","Singapore-articles-txt/articles537txt","24 Jul 2019 08:08PM","Lee Hsien Loong,China,Li Peng,Singapore"
"From Chickenjoy to dim sum and now coffee: Jollibee's scrumptious quest for world domination","Singapore-articles-txt/articles538txt","24 Jul 2019 07:40PM","Jollibee,Coffee Bean and Tea Leaf,dining,food,Business"
"Former head of Dulwich College Shanghai charged with taking illegal drugs in Singapore","Singapore-articles-txt/articles539txt","24 Jul 2019 07:39PM","drugs,court,Singapore"
"Teens who cut power supply to Woodlands HDB block for an hour get probation","Singapore-articles-txt/articles540txt","24 Jul 2019 03:52PM","court,crime,Singapore"
"Singaporeans advised to defer travel to Jammu and Kashmir due to 'uncertain security situation': MFA","Singapore-articles-txt/articles541txt","03 Aug 2019 10:38PM","MFA,travel advisory,India,Jammu,Kashmir,Asia"
"Fire ravages Bukit Batok warehouse units storing PMDs, electrical items","Singapore-articles-txt/articles542txt","03 Aug 2019 07:26PM","fire,SCDF,PMDs,Singapore"
"Creating jobs, lower voting age among issues Progress Singapore Party aims to champion at next General Election","Singapore-articles-txt/articles543txt","03 Aug 2019 06:50PM","Tan Cheng Bock,Progress Singapore Party,Singapore"
"Preetipls, Subhas Nair 'unconditionally apologise' for rap video after MHA criticises 'insincere apology'","Singapore-articles-txt/articles544txt","03 Aug 2019 05:50PM","NETS,IMDA,Preetipls,Subhas Nair,racism,YouTube,Singapore"
"Padang, Singapore River Bridges to be gazetted as national monuments","Singapore-articles-txt/articles545txt","03 Aug 2019 02:12PM","Padang,Heng Swee Keat,National Day,Singapore River,Singapore"
"SDP to contest five constituencies at next General Election","Singapore-articles-txt/articles546txt","03 Aug 2019 12:22PM","SDP,Singapore Democratic Party,Chee Soon Juan,Paul Tambyah,General Election,Singapore"
"Killing bugs and sorting cucumbers: How artificial intelligence is already changing the way we live our lives","Singapore-articles-txt/articles547txt","03 Aug 2019 06:03AM","artificial intelligence,Google,healthcare,Singapore"
"Singapore may experience haze in coming weeks and months: Met Service","Singapore-articles-txt/articles548txt","02 Aug 2019 10:26PM","weather,haze,Meteorological Service Singapore,Singapore"
"Singapore’s factory activity shrinks for third consecutive month in July amid global trade uncertainties","Singapore-articles-txt/articles549txt","02 Aug 2019 10:18PM","PMI,Business"
"Preetipls, Subhas Nair's statement 'a mock, insincere apology': MHA","Singapore-articles-txt/articles550txt","02 Aug 2019 09:17PM","Preetipls,Subhas Nair,racism,YouTube,MHA,Singapore"
"261 people arrested, 9,000 pills seized in week-long police blitz","Singapore-articles-txt/articles551txt","04 Jul 2019 11:57AM","Singapore Police Force,crime,drugs,Singapore"
"Man who murdered waitress by throwing her down from car park gets life imprisonment, caning","Singapore-articles-txt/articles552txt","04 Jul 2019 11:35AM","court,crime,murder,trials,Singapore"
"6 men, 1 woman charged with Orchard Towers murder","Singapore-articles-txt/articles553txt","04 Jul 2019 10:04AM","Orchard Towers,Orchard Towers murder,court,crime,Singapore"
"Suspect arrested after man's fingertip cut off in assault: Police","Singapore-articles-txt/articles554txt","04 Jul 2019 09:38AM","crime,police,Singapore"
"The cast of Westworld visits Haw Par Villa and other places while shooting in Singapore","Singapore-articles-txt/articles555txt","04 Jul 2019 09:08AM","Singapore,trending,television,Lifestyle"
"5G will bring challenges to Singapore’s law enforcement efforts: Crime school director","Singapore-articles-txt/articles556txt","04 Jul 2019 06:00AM","crime,5G,Singapore"
"Outage hits Facebook services worldwide","Singapore-articles-txt/articles557txt","03 Jul 2019 11:01PM","Facebook,Instagram,Whatsapp,social media,World"
"Man arrested for charging nearly S$20,000 to a credit card he found","Singapore-articles-txt/articles558txt","03 Jul 2019 09:24PM","crime,Singapore"
"Singapore's factory activity contracts for second straight month in June","Singapore-articles-txt/articles559txt","03 Jul 2019 09:08PM","Singapore economy,manufacturing,PMI,Business"
"Company fined S$2,000 for conducting illegal meat processing activities","Singapore-articles-txt/articles560txt","03 Jul 2019 08:43PM","Singapore Food Agency,food safety,Singapore"
"Electronic arrival card trial extended to more visitors to Singapore","Singapore-articles-txt/articles561txt","14 Aug 2019 11:35AM","Immigration and Checkpoints Authority,tourism,Singapore"
"Ticketing details for Lee Seung-gi’s Vagabond Voyage fan-meeting in Singapore announced ","Singapore-articles-txt/articles562txt","14 Aug 2019 07:21AM","Lee Seung-gi,South Korea,Lifestyle"
"Commentary: Road safety and the case for regulating private-hire car operators","Singapore-articles-txt/articles563txt","14 Aug 2019 06:26AM","private-hire,ride-hailing,taxis,public transport,urban mobility,Grab,Commentary"
"Scoot offers full refund, rebooking options for those flying between Hong Kong and Singapore","Singapore-articles-txt/articles564txt","13 Aug 2019 08:21PM","Hong Kong,Hong Kong protests,travel,transport,Scoot,aviation,Asia"
"Kayak belonging to missing Singaporeans found as search operations enter fifth day in Malaysia","Singapore-articles-txt/articles565txt","13 Aug 2019 06:54PM","missing,Singapore,Malaysia,kayak,Singapore"
"Judge dismisses bid for OG founder's grandson to pay lover's husband 5-figure court costs","Singapore-articles-txt/articles566txt","13 Aug 2019 06:54PM","court,crime,Singapore"
"Club cashier who filmed rape at Downtown East chalet gets jail, fine","Singapore-articles-txt/articles567txt","13 Aug 2019 06:11PM","court,crime,sexual assault,Singapore"
"Telok Kurau murder trial: Maid accused of killing employer gave police statement 'under oppression', defence claims","Singapore-articles-txt/articles568txt","13 Aug 2019 05:43PM","court,crime,murder,trials,Singapore"
"Former HUDC Braddell View makes second en bloc attempt at same reserve price","Singapore-articles-txt/articles569txt","13 Aug 2019 05:25PM","en bloc,Braddell View,Singapore"
"After another cut in Singapore’s GDP forecast, what could happen next? Experts weigh in","Singapore-articles-txt/articles570txt","13 Aug 2019 05:16PM","Singapore economy,Monetary Authority of Singapore,Business"
"New code of governance for town councils to take effect from April 2020","Singapore-articles-txt/articles571txt","19 Jun 2019 04:17PM","town councils,Singapore"
"As local investor advocacy group SIAS marks 20th year, funding and succession are challenges ahead","Singapore-articles-txt/articles572txt","19 Jun 2019 04:09PM","SIAS,Business"
"COE prices close lower in latest bidding exercise","Singapore-articles-txt/articles573txt","19 Jun 2019 04:02PM","COE,transport,Singapore"
"Wife of local actor Benjamin Heng dies in her sleep","Singapore-articles-txt/articles574txt","19 Jun 2019 03:57PM","celebrities,Lifestyle"
"Teen admits to kicking and shattering Orchard MRT screen door, costing LTA S$3,000","Singapore-articles-txt/articles575txt","19 Jun 2019 02:16PM","court,crime,Singapore"
"Motorcyclist dies in accident on AYE; bus driver among 2 arrested","Singapore-articles-txt/articles576txt","19 Jun 2019 02:11PM","accident,Singapore"
"Johor plans to build sheltered walkway on Causeway for pedestrians","Singapore-articles-txt/articles577txt","19 Jun 2019 01:39PM","Causeway,Johor,Malaysia,Asia"
"'Faster go down': SCDF officer who found NSF Kok Yuen Chin's body at bottom of well recalls rescue attempt","Singapore-articles-txt/articles578txt","19 Jun 2019 01:16PM","court,crime,Singapore Civil Defence Force,Kok Yuen Chin,Singapore"
"Lack of physical fitness linked with depression, anxiety in middle-aged women: NUS study","Singapore-articles-txt/articles579txt","19 Jun 2019 09:05AM","health,depression,anxiety,NUS,fitness,Singapore"
"Commentary: Suspensions and lapses in SkillsFuture courses – let market forces regulate training programmes","Singapore-articles-txt/articles580txt","19 Jun 2019 08:01AM","training,Skillsfuture,worker,employment,unions,Commentary"
"Singapore must be ‘deeply committed’ to preserving racial and religious harmony, says DPM Heng","Singapore-articles-txt/articles581txt","12 Aug 2019 11:19PM","race,religion,Heng Swee Keat,Singapore"
"Vegetation fire the size of 2 football fields breaks out near East Coast Park","Singapore-articles-txt/articles582txt","12 Aug 2019 10:36PM","fire,East Coast,Singapore"
"Body found near rubbish chute area at Woodlands HDB block","Singapore-articles-txt/articles583txt","12 Aug 2019 09:43PM","death,Woodlands,Singapore"
"Scoot flight from Singapore to Hong Kong forced to turn back; SIA flight diverted due to airport protests","Singapore-articles-txt/articles584txt","12 Aug 2019 08:39PM","Hong Kong protests,Hong Kong,Changi Airport,Asia"
"More aircraft, rescuers deployed in search for Singaporean kayakers missing off Mersing, Johor","Singapore-articles-txt/articles585txt","12 Aug 2019 05:35PM","Mersing,Asia"
"Woman gives birth in Grab car on way to hospital","Singapore-articles-txt/articles586txt","12 Aug 2019 01:36PM","baby,Grab,Singapore"
"Search area for missing Singaporean kayakers expanded","Singapore-articles-txt/articles587txt","11 Aug 2019 11:24PM","Mersing,MFA,Singapore"
"Fire breaks out at Singapore Art Museum","Singapore-articles-txt/articles588txt","11 Aug 2019 08:52PM","Singapore Art Museum,Singapore Civil Defence Force,Singapore"
"Attempt to smuggle 815 birds into Singapore thwarted at Woodlands Checkpoint","Singapore-articles-txt/articles589txt","11 Aug 2019 03:57PM","Woodlands Checkpoint,wildlife,Singapore"
"Will China allow a different system in Hong Kong? Wishful thinking, says Singapore's Shanmugam","Singapore-articles-txt/articles590txt","11 Aug 2019 10:10AM","Hong Kong protests,Hong Kong,China,K Shanmugam,extradition bill,Singapore"
"About 900 households fined between January and May as NEA calls for 'collective effort' to tackle dengue surge","Singapore-articles-txt/articles591txt","23 Jun 2019 08:02PM","NEA,dengue,health,Singapore"
"Jalan Buroh fire: Worker in hospital is conscious, able to communicate freely, says Migrant Workers’ Centre","Singapore-articles-txt/articles592txt","23 Jun 2019 07:37PM","Singapore Civil Defence Force,fire,Jalan Buroh,Singapore"
"Amid US-China tensions, ‘not easy’ for ASEAN to stand together; must find common ground: PM Lee","Singapore-articles-txt/articles593txt","23 Jun 2019 03:04PM","ASEAN,US China trade war,Lee Hsien Loong,Singapore"
"Commentary: Amid economic uncertainty, Singapore’s millennials face a disrupted narrative","Singapore-articles-txt/articles594txt","23 Jun 2019 06:23AM","graduates,millennial,economics,job,employment,Commentary"
"Record of two million people visited this year's Geylang Serai Hari Raya Bazaar","Singapore-articles-txt/articles595txt","22 Jun 2019 11:15PM","Geylang Serai Bazaar,Hari Raya,Singapore"
"Two caterers get food hygiene grade cut to 'C' after 45 people fall ill ","Singapore-articles-txt/articles596txt","22 Jun 2019 06:01PM","gastroenteritis,food poisoning,food safety,Singapore Food Agency,Singapore"
"Jurong industrial fire: Affected Chinese nationals receiving assistance from Migrant Workers' Centre","Singapore-articles-txt/articles597txt","22 Jun 2019 04:34PM","Singapore Civil Defence Force,fire,Singapore"
"SingPost launches special set of stamps to commemorate Singapore bicentennial","Singapore-articles-txt/articles598txt","22 Jun 2019 04:00PM","stamps,bicentennial,Singapore"
"Commentary: Prams and escalator incidents – how about lift priority queues for new parents?","Singapore-articles-txt/articles599txt","22 Jun 2019 06:35AM","parenting,child safety,malls,escalators,escalators,gracious society,Commentary"
"The estate in Punggol that is keeping the kampung spirit alive","Singapore-articles-txt/articles600txt","22 Jun 2019 06:35AM","Kampung spirit,HDB,Singapore"
"SCDF ragging trial: I've never witnessed a 'kolam' ritual but I would've stopped it, says station commander","Singapore-articles-txt/articles601txt","13 Jun 2019 12:56PM","court,crime,Singapore Civil Defence Force,Kok Yuen Chin,Singapore"
"Retrenchments grow in Q1 as manufacturing takes a hit: MOM","Singapore-articles-txt/articles602txt","13 Jun 2019 12:53PM","employment,Ministry of Manpower,Singapore"
"S$270 million in MediSave top-ups for eligible seniors in July","Singapore-articles-txt/articles603txt","13 Jun 2019 11:16AM","MediSave,Ministry of Health,Merdeka Generation,Pioneer Generation,Singapore"
"Trust placed on teachers shouldn't be 'trivialised': MOE on comments that sexually exploited boy was 'lucky'","Singapore-articles-txt/articles604txt","13 Jun 2019 11:13AM","crime,education,MOE,Singapore"
"Your used coffee pods are being recycled to grow organic veggies in Singapore","Singapore-articles-txt/articles605txt","13 Jun 2019 06:30AM","Trending,Nespresso,Coffee Sustainability,Lifestyle"
"Commentary: The journey up your career Everest is full of challenges. Here's how to conquer it","Singapore-articles-txt/articles606txt","13 Jun 2019 06:29AM","work life,career advice,business,worklife balance,Commentary"
"Starfresh bottled drinking water from Malaysia recalled after bacteria detected","Singapore-articles-txt/articles607txt","12 Jun 2019 10:13PM","health,SFA,food safety,Singapore"
